model,year,price,transmission,mileage,fuelType,tax,mpg,engineSize,mileage2,fuel type2,engine size2,reference
 Focus,2017," £11,728",Manual,"9,340",n/a,£0,74.3,Diesel,1.5,/ad/25323083
 Focus,2019," £17,200",Manual,"3,608",n/a,£150,60.1,Petrol,1,/ad/25468878
 Focus,2018," £18,800",Manual,"5,087",n/a,£150,41.5,Petrol,2,/ad/25464418
 Focus,2015," £9,495",Manual,"13,886",15,£20,67.3,Diesel,1.6,/ad/25448861
 Focus,2019," £17,990",Manual,"10,318",n/a,£145,60.1,Petrol,1,/ad/25234809
 Focus,2015," £7,360",Manual,"76,000",15,£20,67.3,Diesel,1.6,/ad/25427985
 Focus,2016," £9,995",Manual,"7,905",n/a,£0,74.3,Diesel,1.5,/ad/25424646
 Focus,2018," £13,000",Manual,"18,696",n/a,£145,74.3,Diesel,1.5,/ad/25233144
 Focus,2019," £20,000",Automatic,"6,290",n/a,£145,39.8,Petrol,1.5,/ad/25233153
 Focus,2017," £11,400",Manual,"15,000",11,£20,61.4,Petrol,1,/ad/25233167
 Focus,2018," £10,500",Manual,"30,753",n/a,£150,60.1,Petrol,1,/ad/25471900
 Focus,2017," £12,000",Manual,"22,296",n/a,£145,74.3,Diesel,1.5,/ad/25233172
 Focus,2018," £15,500",Manual,"21,464",n/a,£145,64.2,Diesel,2,/ad/25233197
 Focus,2017," £11,700",Manual,"39,093",n/a,£145,51.4,Petrol,1.5,/ad/25233208
 Focus,2017," £11,495",Manual,"13,459",14,£145,60.1,Petrol,1,/ad/25346440
 Focus,2017," £11,495",Manual,"20,958",n/a,£145,60.1,Petrol,1,/ad/25259750
 Focus,2018," £16,495",Manual,"24,344",n/a,£145,60.1,Petrol,1,/ad/25259773
 Focus,2018," £18,795",Manual,"12,589",n/a,£145,41.5,Petrol,2,/ad/25259774
 Focus,2019," £17,995",Manual,"5,668",n/a,£145,58.9,Petrol,1,/ad/25259778
 Focus,2018," £12,995",Manual,"14,233",n/a,£145,57.7,Petrol,1,/ad/25259784
 Focus,2020," £19,995",Manual,130,n/a,£145,58.9,Petrol,1,/ad/25259790
 Focus,2017," £11,995",Manual,"22,081",n/a,£0,74.3,Diesel,1.5,/ad/25259794
 Focus,2016," £10,000",Manual,"34,297",n/a,£0,74.3,Diesel,1.5,/ad/25484961
 Focus,2013," £5,500",Manual,"69,498",15,£20,67.3,Diesel,1.6,/ad/25484967
 Focus,2017," £11,700",Manual,"21,934",n/a,£150,74.3,Diesel,1.5,/ad/25484968
 Focus,2019," £20,000",Automatic,953,n/a,£145,64.2,Diesel,2,/ad/25232663
 Focus,2016," £13,250",Manual,"32,643",24,£20,67.3,Diesel,2,/ad/25344684
 Focus,2017," £18,777",Manual,"7,390",n/a,£145,41.5,Petrol,2,/ad/25201007
 Focus,2018," £13,990",Manual,"9,770",n/a,£145,58.9,Petrol,1,/ad/25201014
 Focus,2017," £9,890",Semi-Auto,"39,900",n/a,£145,74.3,Diesel,1.5,/ad/25201052
 Focus,2018," £16,900",Manual,"21,931",n/a,£150,41.5,Petrol,2,/ad/25482552
 Focus,2019," £15,800",Manual,"9,379",n/a,£145,58.9,Petrol,1,/ad/25233480
 Focus,2017," £11,900",Manual,"11,574",n/a,£0,74.3,Diesel,1.5,/ad/25233486
 Focus,2017," £15,795",Manual,"19,948",24,£20,67.3,Diesel,2,/ad/25373651
 Focus,2019," £17,995",Manual,"14,569",n/a,£145,60.1,Petrol,1,/ad/25259518
 Focus,2018," £18,495",Manual,"12,446",n/a,£145,41.5,Petrol,2,/ad/25259598
 Focus,2017," £11,195",Semi-Auto,"31,648",n/a,£145,74.3,Diesel,1.5,/ad/25259601
 Focus,2017," £17,295",Manual,"21,232",n/a,£145,41.5,Petrol,2,/ad/25395638
 Focus,2018," £11,995",Manual,"16,246",11,£145,61.4,Petrol,1,/ad/25259811
 Focus,2016," £9,995",Manual,"35,286",n/a,£0,74.3,Diesel,1.5,/ad/25259825
 Focus,2019," £17,000",Manual,"6,337",n/a,£145,58.9,Petrol,1,/ad/25234461
 Focus,2019," £14,925",Manual,"12,987",n/a,£150,58.9,Petrol,1,/ad/25454102
 Focus,2019," £17,125",Automatic,"1,858",n/a,£145,50.4,Petrol,1,/ad/25443334
 Focus,2019," £14,100",Manual,"20,287",n/a,£150,80.7,Diesel,1.5,/ad/25464629
 Focus,2017," £10,000",Manual,"17,753",n/a,£20,60.1,Petrol,1,/ad/25462965
 Focus,2017," £10,340",Manual,"31,767",14,£145,60.1,Petrol,1,/ad/25217460
 Focus,2014," £6,770",Manual,"60,852",15,£30,56.5,Petrol,1,/ad/25217500
 Focus,2017," £12,790",Manual,"3,184",n/a,£145,74.3,Diesel,1.5,/ad/25217509
 Focus,2018," £12,350",Semi-Auto,"5,315",n/a,£145,51.4,Petrol,1,/ad/25217516
 Focus,2018," £12,000",Manual,"17,225",n/a,£145,61.4,Petrol,1,/ad/25342031
 Focus,2018," £15,200",Manual,"5,811",n/a,£150,58.9,Petrol,1,/ad/25484987
 Focus,2015," £7,250",Manual,"66,144",n/a,£0,74.3,Diesel,1.5,/ad/25470546
 Focus,2017," £11,795",Manual,"30,564",n/a,£145,58.9,Petrol,1,/ad/25429175
 Focus,2014," £12,750",Manual,"33,202",36,£235,39.2,Petrol,2,/ad/25310192
 Focus,2018," £15,000",Manual,"15,918",n/a,£145,60.1,Petrol,1,/ad/25432154
 Focus,2018," £19,000",Manual,"12,130",n/a,£145,41.5,Petrol,2,/ad/25446996
 Focus,2019," £15,595",Manual,"5,257",n/a,£145,58.9,Petrol,1,/ad/25259610
 Focus,2018," £13,195",Manual,"15,010",n/a,£145,74.3,Diesel,1.5,/ad/25259645
 Focus,2017," £17,475",Manual,"24,550",26,£20,67.3,Diesel,2,/ad/25455299
 Focus,2019," £18,975",Manual,"6,200",n/a,£145,49.6,Petrol,1,/ad/25204265
 Focus,2018," £15,475",Automatic,"15,751",n/a,£145,67.3,Diesel,1.5,/ad/25358923
 Focus,2019," £27,975",Manual,"5,000",n/a,£145,34.5,Petrol,2.3,/ad/25360778
 Focus,2019," £25,995",Manual,"13,312",n/a,£145,50.4,Diesel,2,/ad/25259365
 Focus,2019," £27,995",Manual,"9,125",n/a,£145,34.5,Petrol,2.3,/ad/25259373
 Focus,2018," £13,500",Manual,"12,929",n/a,£145,51.4,Petrol,1.5,/ad/25234814
 Focus,2017," £11,900",Manual,"21,791",n/a,£145,60.1,Petrol,1,/ad/25234815
 Focus,2019," £19,900",Automatic,942,n/a,£145,51.4,Petrol,1,/ad/25234819
 Focus,2019," £18,990",Manual,"16,496",n/a,£145,51.4,Petrol,1.5,/ad/25234823
 Focus,2017," £10,895",Manual,"21,128",n/a,£145,61.4,Petrol,1,/ad/25409168
 Focus,2018," £12,995",Manual,"33,019",n/a,£145,74.3,Diesel,1.5,/ad/25409175
 Focus,2018," £14,495",Manual,"9,321",n/a,£145,57.7,Petrol,1,/ad/25409176
 Focus,2018," £11,995",Manual,"16,246",11,£145,61.4,Petrol,1,/ad/25413460
 Focus,2017," £11,795",Manual,"12,260",n/a,£145,60.1,Petrol,1,/ad/25432087
 Focus,2015," £6,295",Manual,"83,467",11,£20,61.4,Petrol,1,/ad/25432088
 Focus,2019," £16,295",Manual,"6,065",n/a,£145,60.1,Petrol,1,/ad/25432091
 Focus,2015," £8,695",Manual,"39,394",14,£20,60.1,Petrol,1,/ad/25441917
 Focus,2017," £16,995",Manual,"39,684",26,£150,67.3,Diesel,2,/ad/25468182
 Focus,2017," £11,700",Manual,"18,479",14,£20,60.1,Petrol,1,/ad/25373521
 Focus,2019," £17,490",Manual,"12,300",n/a,£145,60.1,Petrol,1,/ad/25334109
 Focus,2018," £12,000",Manual,"20,045",n/a,£145,74.3,Diesel,1.5,/ad/25446997
 Focus,2017," £10,595",Manual,"14,716",n/a,£145,61.4,Petrol,1,/ad/25259391
 Focus,2018," £18,695",Manual,"12,589",n/a,£145,41.5,Petrol,2,/ad/25259398
 Focus,2019," £17,495",Manual,"7,471",n/a,£145,49.6,Petrol,1,/ad/25259409
 Focus,2019," £17,495",Manual,"6,370",n/a,£145,58.9,Petrol,1,/ad/25259411
 Focus,2019," £17,495",Manual,"9,080",n/a,£145,49.6,Petrol,1,/ad/25259418
 Focus,2019," £18,995",Manual,"10,947",n/a,£145,60.1,Petrol,1,/ad/25259419
 Focus,2019," £16,995",Manual,"8,720",n/a,£145,80.7,Diesel,1.5,/ad/25259421
 Focus,2019," £16,995",Manual,"12,700",n/a,£145,58.9,Petrol,1,/ad/25259431
 Focus,2018," £13,900",Manual,"12,892",n/a,£145,74.3,Diesel,1.5,/ad/25417275
 Focus,2018," £20,900",Manual,"12,307",n/a,£145,41.5,Petrol,2,/ad/25425007
 Focus,2017," £8,895",Manual,"29,984",n/a,£20,61.4,Petrol,1,/ad/25213356
 Focus,2017," £12,000",Manual,"28,672",n/a,£20,60.1,Petrol,1,/ad/25352063
 Focus,2017," £13,500",Semi-Auto,"16,856",n/a,£145,51.4,Petrol,1,/ad/25234825
 Focus,2017," £19,500",Manual,"9,342",n/a,£145,41.5,Petrol,2,/ad/25234826
 Focus,2018," £10,195",Manual,"32,176",11,£145,61.4,Petrol,1,/ad/25259457
 Focus,2018," £13,195",Manual,"13,518",n/a,£145,57.7,Petrol,1,/ad/25259463
 Focus,2018," £15,789",Manual,"8,459",n/a,£145,51.4,Petrol,1.5,/ad/25428539
 Focus,2018," £15,789",Manual,"8,459",n/a,£145,51.4,Petrol,1.5,/ad/25435958
 Focus,2016," £11,989",Automatic,"25,913",n/a,£145,46.3,Petrol,1.5,/ad/25358325
 Focus,2017," £17,495",Manual,"25,739",n/a,£145,41.5,Petrol,2,/ad/25259475
 Focus,2020," £23,995",Manual,"6,102",n/a,£145,60.1,Petrol,1,/ad/25259487
 Focus,2017," £10,795",Manual,"25,000",11,£145,61.4,Petrol,1,/ad/25365592
 Focus,2019," £15,695",Manual,"18,800",n/a,£145,58.9,Petrol,1,/ad/25365593
 Focus,2018," £11,995",Manual,"19,036",n/a,£145,60.1,Petrol,1,/ad/25395617
 Focus,2018," £13,495",Manual,"22,279",n/a,£145,57.7,Petrol,1,/ad/25395620
 Focus,2018," £12,695",Manual,"10,908",n/a,£145,60.1,Petrol,1,/ad/25395623
 Focus,2017," £17,995",Manual,"11,432",n/a,£145,41.5,Petrol,2,/ad/25395637
 Focus,2015," £7,810",Manual,"66,990",n/a,£0,74.3,Diesel,1.5,/ad/25162812
 Focus,2017," £10,460",Manual,"40,412",n/a,£145,74.3,Diesel,1.5,/ad/25201278
 Focus,2016," £9,489",Manual,"16,160",14,£20,60.1,Petrol,1,/ad/25477411
 Focus,2019," £25,000",Manual,"1,841",n/a,£145,34.5,Petrol,2.3,/ad/25339701
 Focus,2017," £10,000",Manual,"24,951",n/a,£145,74.3,Diesel,1.5,/ad/25339729
 Focus,2018," £12,020",Manual,"10,020",14,£145,60.1,Petrol,1,/ad/25162832
 Focus,2016," £9,495",Manual,"9,750",14,£20,60.1,Petrol,1,/ad/25480444
 Focus,2017," £12,795",Semi-Auto,"10,106",12,£145,51.4,Petrol,1,/ad/25257310
 Focus,2018," £15,475",Automatic,"15,751",n/a,£145,67.3,Diesel,1.5,/ad/25431641
 Focus,2017," £10,975",Manual,"24,035",n/a,£150,60.1,Petrol,1,/ad/25451702
 Focus,2017," £17,475",Manual,"24,550",26,£20,67.3,Diesel,2,/ad/25359506
 Focus,2019," £18,975",Manual,"6,200",n/a,£145,49.6,Petrol,1,/ad/25204277
 Focus,2016," £7,700",Manual,"64,918",n/a,£0,74.3,Diesel,1.5,/ad/25213005
 Focus,2018," £20,991",Manual,"6,833",n/a,£145,41.5,Petrol,2,/ad/25417424
 Focus,2018," £13,289",Manual,"22,058",n/a,£145,57.7,Petrol,1,/ad/25441875
 Focus,2018," £13,491",Manual,"15,919",n/a,£145,57.7,Petrol,1,/ad/25430192
 Focus,2018," £18,689",Manual,"14,277",26,£145,67.3,Diesel,2,/ad/25417437
 Focus,2018," £12,791",Manual,"16,565",14,£145,60.1,Petrol,1,/ad/25417440
 Focus,2019," £17,389",Automatic,"10,898",n/a,£145,42.8,Petrol,1,/ad/25350105
 Focus,2019," £20,795",Automatic,"7,000",n/a,£145,64.2,Diesel,2,/ad/25404153
 Focus,2018," £13,289",Manual,"22,058",n/a,£145,57.7,Petrol,1,/ad/25429315
 Focus,2018," £11,689",Manual,"20,827",n/a,£145,60.1,Petrol,1,/ad/25429317
 Focus,2018," £13,491",Manual,"15,919",n/a,£145,57.7,Petrol,1,/ad/25429318
 Focus,2020," £15,600",Manual,557,n/a,£145,60.1,Petrol,1,/ad/25219282
 Focus,2019," £17,480",Manual,"3,314",n/a,£145,60.1,Petrol,1,/ad/25219267
 Focus,2019," £20,380",Manual,"6,235",n/a,£145,70.6,Diesel,2,/ad/25219265
 Focus,2013," £6,370",Manual,"50,223",14,£30,56.5,Petrol,1,/ad/25226669
 Focus,2018," £13,441",Manual,"16,117",n/a,£150,74.3,Diesel,1.5,/ad/25480179
 Focus,2019," £17,491",Automatic,"9,389",n/a,£145,50.4,Petrol,1,/ad/25219255
 Focus,2017," £11,560",Manual,"17,530",n/a,£145,60.1,Petrol,1,/ad/25219251
 Focus,2019," £16,230",Automatic,"16,424",n/a,£145,67.3,Diesel,1.5,/ad/25219242
 Focus,2019," £15,320",Manual,"9,369",n/a,£145,60.1,Petrol,1,/ad/25219245
 Focus,2016," £8,760",Manual,"38,113",n/a,£20,61.4,Petrol,1,/ad/25219231
 Focus,2017," £18,520",Manual,"17,327",n/a,£145  ,41.5,Petrol,2,/ad/25219225
 Focus,2019," £29,350",Manual,"1,617",n/a,£145,34.5,Petrol,2.3,/ad/25219210
 Focus,2015," £7,141",Manual,"67,680",15,£20,67.3,Diesel,1.6,/ad/25226411
 Focus,2015," £7,660",Manual,"45,878",n/a,£0,74.3,Diesel,1.5,/ad/25226415
 Focus,2016," £10,495",Manual,"15,000",n/a,£20,60.1,Petrol,1,/ad/25365825
 Focus,2017," £12,995",Manual,"10,300",n/a,£20,60.1,Petrol,1,/ad/25323869
 Focus,2017," £12,995",Manual,"10,438",n/a,£20,60.1,Petrol,1,/ad/25323898
 Focus,2013," £6,495",Manual,"50,500",14,£30,56.5,Petrol,1,/ad/25198131
 Focus,2017," £12,295",Manual,"14,750",n/a,£145,60.1,Petrol,1,/ad/25293724
 Focus,2017," £10,689",Manual,"26,058",n/a,£145,74.3,Diesel,1.5,/ad/25417414
 Focus,2016," £9,710",Manual,"14,661",11,£20,61.4,Petrol,1,/ad/25222585
 Focus,2019," £19,236",Automatic,"4,896",n/a,£145,54.3,Diesel,1.5,/ad/25206943
 Focus,2019," £16,990",Manual,"7,546",n/a,£145,47.9,Petrol,1,/ad/25206944
 Focus,2019," £15,860",Manual,"4,265",n/a,£145,60.1,Petrol,1,/ad/25219341
 Focus,2017," £18,900",Manual,"12,811",n/a,£200,41.5,Petrol,2,/ad/25219360
 Focus,2019," £19,490",Automatic,729,n/a,£145,53.3,Diesel,1.5,/ad/25206953
 Focus,2018," £16,990",Manual,"19,500",n/a,£145,58.9,Petrol,1,/ad/25206963
 Focus,2015," £7,650",Manual,"51,205",13,£20,67.3,Diesel,1.6,/ad/25416960
 Focus,2019," £16,200",Manual,"12,981",n/a,£150,49.6,Petrol,1,/ad/25459229
 Focus,2017," £13,795",Manual,"50,289",n/a,£205,41.5,Petrol,2,/ad/25477019
 Focus,2016," £10,300",Manual,"14,896",n/a,£0,74.3,Diesel,1.5,/ad/25459833
 Focus,2017," £9,700",Manual,"42,956",14,£20,60.1,Petrol,1,/ad/25245271
 Focus,2016," £9,160",Manual,"31,410",n/a,£0,74.3,Diesel,1.5,/ad/25219370
 Focus,2015," £7,000",Manual,"54,724",n/a,£0,74.3,Diesel,1.5,/ad/25219374
 Focus,2018," £13,160",Manual,"21,235",n/a,£145,80.7,Diesel,1.5,/ad/25219382
 Focus,2017," £10,770",Manual,"22,176",14,£20,60.1,Petrol,1,/ad/25219383
 Focus,2018," £17,997",Manual,"15,336",n/a,£145,41.5,Petrol,2,/ad/25219154
 Focus,2019," £18,140",Manual,"4,577",n/a,£145,61.4,Diesel,1.5,/ad/25446878
 Focus,2016," £7,730",Manual,"55,923",n/a,£0,74.3,Diesel,1.5,/ad/25226530
 Focus,2016," £9,270",Manual,"16,327",n/a,£0,83.1,Diesel,1.5,/ad/25226654
 Focus,2018," £18,277",Manual,"18,646",26,£145,67.3,Diesel,2,/ad/25222527
 Focus,2019," £15,520",Manual,"6,754",n/a,£145,60.1,Petrol,1,/ad/25222530
 Focus,2015," £8,995",Manual,"38,001",14,£20,60.1,Petrol,1,/ad/25410777
 Focus,2015," £6,399",Manual,"84,000",n/a,£0,74.3,Diesel,1.5,/ad/25441137
 Focus,2016," £10,499",Semi-Auto,"19,395",12,£125,51.4,Petrol,1,/ad/25214743
 Focus,2019," £15,540",Manual,"11,881",n/a,£145,60.1,Petrol,1,/ad/25222531
 Focus,2019," £15,370",Manual,"7,912",n/a,£145,60.1,Petrol,1,/ad/25222532
 Focus,2019," £16,190",Manual,"10,737",n/a,£145,74.3,Diesel,1.5,/ad/25222534
 Focus,2019," £14,390",Manual,"10,889",n/a,£145,58.9,Petrol,1,/ad/25222536
 Focus,2019," £17,030",Manual,"8,439",n/a,£145,51.4,Petrol,1.5,/ad/25222537
 Focus,2019," £14,410",Manual,"7,100",n/a,£145,60.1,Petrol,1,/ad/25222538
 Focus,2017," £18,160",Manual,"17,583",n/a,£145,41.5,Petrol,2,/ad/25222567
 Focus,2016," £10,670",Automatic,"27,977",12,£125,51.4,Petrol,1,/ad/25222583
 Focus,2013," £6,480",Manual,"31,101",15,£20,67.3,Diesel,1.6,/ad/25395250
 Focus,2017," £17,387",Manual,"22,342",n/a,£145,41.5,Petrol,2,/ad/25222452
 Focus,2018," £12,970",Manual,"7,994",n/a,£145,57.7,Petrol,1,/ad/25222467
 Focus,2019," £27,580",Manual,"7,069",n/a,£145,34.5,Petrol,2.3,/ad/25222476
 Focus,2018," £13,510",Automatic,"13,409",n/a,£145,51.4,Petrol,1,/ad/25222482
 Focus,2019," £16,030",Manual,"9,145",n/a,£145,74.3,Diesel,1.5,/ad/25222503
 Focus,2017," £18,300",Manual,"13,813",n/a,£145,41.5,Petrol,2,/ad/25222511
 Focus,2017," £11,000",Manual,"40,988",n/a,£145,74.3,Diesel,1.5,/ad/25216791
 Focus,2017," £11,900",Semi-Auto,"18,396",12,£125,51.4,Petrol,1,/ad/25480142
 Focus,2019," £19,995",Automatic,"6,000",n/a,£145,64.2,Diesel,2,/ad/25309370
 Focus,2017," £17,979",Manual,"22,239",n/a,£145,41.5,Petrol,2,/ad/25240338
 Focus,2017," £10,479",Manual,"33,446",n/a,£145,74.3,Diesel,1.5,/ad/25240348
 Focus,2020," £28,939",Manual,601,n/a,£145,34.5,Petrol,2.3,/ad/25240383
 Focus,2018," £16,479",Manual,"2,596",n/a,£145,60.1,Petrol,1,/ad/25240391
 Focus,2017," £10,495",Manual,"27,820",11,£20,61.4,Petrol,1,/ad/25309373
 Focus,2015," £6,645",Manual,"72,000",n/a,£0,74.3,Diesel,1.5,/ad/25231737
 Focus,2014," £7,499",Semi-Auto,"47,329",9,£160,44.8,Petrol,1.6,/ad/25408957
 Focus,2016," £12,799",Manual,"48,537",24,£20,67.3,Diesel,2,/ad/25240242
 Focus,2018," £13,979",Manual,"16,808",n/a,£145,57.7,Petrol,1,/ad/25240314
 Focus,2017," £11,479",Manual,"52,639",n/a,£145,74.3,Diesel,1.5,/ad/25240319
 Focus,2016," £16,479",Manual,"24,547",36,£200,41.5,Petrol,2,/ad/25240334
 Focus,2018," £28,975",Manual,"14,171",n/a,£145,36.7,Petrol,2.3,/ad/25240392
 Focus,2019," £16,970",Manual,"5,802",n/a,£145,60.1,Petrol,1,/ad/25240400
 Focus,2018," £16,479",Manual,"18,332",n/a,£145,74.3,Diesel,1.5,/ad/25240401
 Focus,2018," £19,979",Semi-Auto,"6,465",n/a,£145,61.4,Diesel,2,/ad/25351617
 Focus,2017," £10,979",Manual,"35,735",n/a,£125,51.4,Petrol,1.5,/ad/25352554
 Focus,2017," £10,887",Manual,"16,342",n/a,£145,61.4,Petrol,1,/ad/25254911
 Focus,2017," £11,795",Manual,"9,616",n/a,£145,61.4,Petrol,1,/ad/25395605
 Focus,2018," £13,295",Manual,"22,406",n/a,£145,57.7,Petrol,1,/ad/25395609
 Focus,2019," £17,990",Automatic,"9,800",n/a,£145,41.5,Petrol,1,/ad/25291496
 Focus,2019," £15,990",Manual,"8,933",n/a,£150,60.1,Petrol,1,/ad/25451290
 Focus,2017," £10,990",Manual,"21,647",14,£145,60.1,Petrol,1,/ad/25435036
 Focus,2019," £19,320",Automatic,"15,052",n/a,£150,64.2,Diesel,2,/ad/25467266
 Focus,2018," £13,000",Manual,"16,853",n/a,£145,74.3,Diesel,1.5,/ad/25427880
 Focus,2019," £15,995",Manual,"5,452",n/a,£145,58.9,Petrol,1,/ad/25395611
 Focus,2017," £11,495",Manual,"13,764",14,£145,60.1,Petrol,1,/ad/25399686
 Focus,2018," £12,195",Manual,"8,734",11,£145,61.4,Petrol,1,/ad/25259313
 Focus,2018," £11,695",Manual,"7,788",11,£145,61.4,Petrol,1,/ad/25259316
 Focus,2017," £9,995",Manual,"32,187",n/a,£145,61.4,Petrol,1,/ad/25259331
 Focus,2018," £15,495",Manual,"21,162",n/a,£145,58.9,Petrol,1,/ad/25259341
 Focus,2018," £13,495",Manual,"23,111",n/a,£145,58.9,Petrol,1,/ad/25259347
 Focus,2019," £18,995",Manual,"4,710",n/a,£145,49.6,Petrol,1,/ad/25259362
 Focus,2019," £26,890",Manual,"4,000",n/a,£145,34.5,Petrol,2.3,/ad/25291422
 Focus,2019," £18,490",Automatic,"1,890",n/a,£145,40.9,Petrol,1.5,/ad/25291427
 Focus,2018," £16,195",Automatic,440,n/a,£145,50.4,Petrol,1,/ad/25291486
 Focus,2019," £15,750",Manual,"14,195",n/a,£145,58.9,Petrol,1,/ad/25197183
 Focus,2017," £12,620",Semi-Auto,"23,829",12,£125,51.4,Petrol,1,/ad/25197201
 Focus,2017," £10,595",Manual,"27,500",n/a,£150,61.4,Petrol,1,/ad/25453833
 Focus,2017," £11,995",Manual,"11,500",11,£20,61.4,Petrol,1,/ad/25453836
 Focus,2016," £10,795",Manual,"15,047",n/a,£20,60.1,Petrol,1,/ad/25323829
 Focus,2019," £14,995",Manual,843,n/a,£145,60.1,Petrol,1,/ad/25323842
 Focus,2016," £14,699",Manual,"42,524",36,£200,41.5,Petrol,2,/ad/25382942
 Focus,2017," £11,999",Manual,"9,844",n/a,£145,60.1,Petrol,1,/ad/25403057
 Focus,2015," £9,499",Manual,"25,000",14,£20,60.1,Petrol,1,/ad/25410320
 Focus,2017," £16,950",Manual,"26,140",n/a,£145,41.5,Petrol,2,/ad/25243307
 Focus,2017," £12,800",Manual,"16,790",n/a,£145,74.3,Diesel,1.5,/ad/25293113
 Focus,2017," £14,495",Manual,"9,814",n/a,£145,51.4,Petrol,1.5,/ad/25295996
 Focus,2017," £10,795",Manual,"20,418",14,£145,60.1,Petrol,1,/ad/25349560
 Focus,2018," £13,500",Manual,"17,540",n/a,£150,60.1,Petrol,1,/ad/25451271
 Focus,2019," £15,990",Manual,"8,000",n/a,£150,60.1,Petrol,1,/ad/25451277
 Focus,2018," £12,500",Manual,"22,494",n/a,£150,60.1,Petrol,1,/ad/25451279
 Focus,2019," £14,995",Manual,"1,200",n/a,£145,58.9,Petrol,1,/ad/25291487
 Focus,2019," £15,995",Automatic,"14,000",n/a,£145,51.4,Petrol,1,/ad/25291488
 Focus,2019," £14,995",Manual,"15,000",n/a,£145,58.9,Petrol,1,/ad/25291489
 Focus,2019," £15,995",Manual,"12,200",n/a,£145,58.9,Petrol,1,/ad/25291490
 Focus,2019," £15,995",Manual,"12,200",n/a,£145,60.1,Petrol,1,/ad/25291491
 Focus,2018," £15,995",Manual,"6,000",n/a,£145,80.7,Diesel,1.5,/ad/25291492
 Focus,2019," £15,495",Manual,"8,500",n/a,£145,58.9,Petrol,1,/ad/25291493
 Focus,2018," £15,690",Manual,"10,500",n/a,£145,60.1,Petrol,1,/ad/25291494
 Focus,2019," £14,995",Automatic,"11,000",n/a,£145,50.4,Petrol,1,/ad/25291495
 Focus,2013," £5,999",Manual,"63,424",14,£30,56.5,Petrol,1,/ad/25410321
 Focus,2018," £12,499",Manual,"16,819",n/a,£145,61.4,Petrol,1,/ad/25428410
 Focus,2017," £9,999",Manual,"70,348",n/a,£0,74.3,Diesel,1.5,/ad/25428411
 Focus,2013," £5,999",Manual,"59,477",14,£30,56.5,Petrol,1,/ad/25441453
 Focus,2016," £9,999",Manual,"23,325",n/a,£20,61.4,Petrol,1,/ad/25452278
 Focus,2019," £17,999",Manual,"11,304",n/a,£150,46.3,Petrol,1.5,/ad/25452280
 Focus,2018," £15,999",Manual,"3,796",n/a,£145,80.7,Diesel,1.5,/ad/25239882
 Focus,2017," £10,999",Manual,"25,331",n/a,£145,60.1,Petrol,1,/ad/25435927
 Focus,2018," £12,699",Manual,"21,442",n/a,£145,57.7,Petrol,1,/ad/25447150
 Focus,2017," £15,499",Manual,"38,688",26,£150,67.3,Diesel,2,/ad/25452282
 Focus,2018," £12,199",Manual,"14,766",14,£145,60.1,Petrol,1,/ad/25239943
 Focus,2018," £14,499",Manual,"11,997",n/a,£145,80.7,Diesel,1.5,/ad/25239945
 Focus,2018," £13,870",Manual,"9,446",n/a,£145,58.9,Petrol,1,/ad/25217182
 Focus,2018," £11,640",Manual,"29,546",n/a,£150,57.7,Petrol,1,/ad/25459406
 Focus,2017," £11,695",Semi-Auto,"22,804",n/a,£125,51.4,Petrol,1,/ad/25292710
 Focus,2016," £10,795",Semi-Auto,"2,903",14,£160,44.8,Petrol,1.6,/ad/25292725
 Focus,2015," £9,390",Semi-Auto,"16,370",14,£160,44.8,Petrol,1.6,/ad/25325009
 Focus,2016," £8,999",Manual,"46,101",n/a,£0,74.3,Diesel,1.5,/ad/25239883
 Focus,2019," £18,699",Manual,603,n/a,£145,47.9,Petrol,1,/ad/25235897
 Focus,2020," £24,799",Manual,641,n/a,£145,50.4,Petrol,1.5,/ad/25235905
 Focus,2020," £21,499",Manual,807,n/a,£145,62.8,Diesel,1.5,/ad/25235907
 Focus,2017," £10,999",Semi-Auto,"31,033",n/a,£145,51.4,Petrol,1,/ad/25239890
 Focus,2018," £14,699",Manual,"15,937",n/a,£145,80.7,Diesel,1.5,/ad/25239911
 Focus,2016," £14,499",Manual,"40,953",26,£20,67.3,Diesel,2,/ad/25239913
 Focus,2017," £11,699",Manual,"11,526",14,£20,60.1,Petrol,1,/ad/25239924
 Focus,2018," £12,199",Manual,"5,304",n/a,£145,60.1,Petrol,1,/ad/25239932
 Focus,2019," £28,495",Manual,"4,000",n/a,£145,34.5,Petrol,2.3,/ad/25405914
 Focus,2018," £19,490",Manual,"3,000",n/a,£145,51.4,Petrol,1.5,/ad/25291447
 Focus,2018," £19,495",Automatic,"7,000",n/a,£145,74.3,Diesel,1.5,/ad/25291450
 Focus,2019," £27,890",Manual,900,n/a,£145,34.5,Petrol,2.3,/ad/25291460
 Focus,2019," £14,899",Manual,"11,322",n/a,£145,58.9,Petrol,1,/ad/25235924
 Focus,2019," £16,800",Manual,30,n/a,£145,58.9,Petrol,1,/ad/25344793
 Focus,2019," £22,000",Automatic,"13,917",n/a,£145,64.2,Diesel,2,/ad/25344797
 Focus,2016," £9,200",Manual,"36,500",n/a,£20,61.4,Petrol,1,/ad/25463577
 Focus,2018," £18,500",Manual,"21,901",26,£150,67.3,Diesel,2,/ad/25477219
